Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:48:08.385,ff:bd:0d:cb:d7:a7, 2085-113-81 00:88:08:22800, -0.972, -0.221, -0.066, 3.54, -0.671, -116.028, -17.858, 79.568, 94.219, 98.400, -26.933, -14.600, 24.32, 0.27704, 0.7308, 0.00439, -0.62372,
 13:48:08.415,ff:bd:0d:cb:d7:a7, 2085-113-81 00:88:08:22800, -0.968, -0.221, -0.066, 3.54, -0.671, -116.028, -17.858, 79.568, 94.219, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.490,f9:a2:89:42:44:2c, 2085-97-217 254:03:249:-960, -0.177, -0.876, -0.492, 19.348, -21.118, 29.968, -26.68, -34.777, -63.765, -36.400, 1.100, 25.700, 24.36, 0.43149, -0.72873, 0.47406, -0.24072,
 13:48:08.504,ff:bd:0d:cb:d7:a7, 2085-97-66 248:78:253:-133, -0.968, -0.337, -0.065, 3.601, -0.732, -116.394, -11.195, 73.949, 100.876, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.504,ff:bd:0d:cb:d7:a7, 2085-97-161 248:160:252:-125, -0.921, -0.337, -0.065, 3.601, -0.732, -116.394, -11.195, 73.949, 100.876, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.535,ff:bd:0d:cb:d7:a7, 2085-97-161 248:160:252:-125, -0.886, -0.422, -0.061, 3.479, -0.671, -117.004, -7.8, 68.159, 104.266, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.566,ff:bd:0d:cb:d7:a7, 2085-97-234 248:212:251:-118, -0.886, -0.521, -0.058, 3.296, -0.366, -118.835, -5.757, 62.331, 106.309, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.566,ff:bd:0d:cb:d7:a7, 2085-97-188 249:94:251:-107, -0.783, -0.521, -0.058, 3.296, -0.366, -118.835, -5.757, 62.331, 106.309, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.579,f9:a2:89:42:44:2c, 2085-97-58 254:04:249:-845, -0.258, -0.877, -0.448, 23.254, -25.33, 35.828, -24.423, -30.828, -63.226, -36.400, 1.100, 25.700, 24.36, 0.51102, -0.67828, 0.49231, -0.19052,
 13:48:08.624,ff:bd:0d:cb:d7:a7, 2085-97-188 249:94:251:-107, -0.72, -0.579, -0.052, 3.418, -0.427, -117.065, -4.384, 56.398, 107.672, 98.400, -26.933, -14.600, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.624,ff:bd:0d:cb:d7:a7, 2085-113-58 00:68:52:-2006, -0.72, -0.66, -0.046, 3.235, -0.366, -117.126, -3.4, 50.526, 108.655, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.685,ff:bd:0d:cb:d7:a7, 2085-113-58 00:68:52:-2006, -0.72, -0.66, -0.046, 3.235, -0.366, -117.126, -3.4, 50.526, 108.655, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.685,ff:bd:0d:cb:d7:a7, 2085-97-220 250:45:250:-099, -0.643, -0.66, -0.046, 3.235, -0.366, -117.126, -3.4, 50.526, 108.655, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.685,ff:bd:0d:cb:d7:a7, 2085-113-81 00:156:236:19482, -0.643, -0.728, -0.048, 3.723, -0.854, -115.112, -2.653, 44.676, 109.391, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.700,f9:a2:89:42:44:2c, 2085-97-144 253:22:249:-720, -0.351, -0.869, -0.385, 27.71, -29.968, 42.786, -21.621, -26.125, -62.353, -36.400, 1.100, 25.700, 24.36, 0.51102, -0.67828, 0.49231, -0.19052,
 13:48:08.744,ff:bd:0d:cb:d7:a7, 2085-113-81 00:156:236:19482, -0.564, -0.728, -0.048, 3.723, -0.854, -115.112, -2.653, 44.676, 109.391, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.774,ff:bd:0d:cb:d7:a7, 2085-97-125 251:181:249:-093, -0.564, -0.787, -0.045, 3.357, -0.549, -118.164, -2.065, 38.765, 109.984, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.774,ff:bd:0d:cb:d7:a7, 2085-97-40 252:64:249:-086, -0.48, -0.787, -0.045, 3.357, -0.549, -118.164, -2.065, 38.765, 109.984, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.790,f9:a2:89:42:44:2c, 2085-97-241 252:41:249:-611, -0.439, -0.855, -0.317, 31.189, -33.569, 48.218, -18.155, -20.704, -60.991, -24.300, 6.067, 32.100, 24.36, 0.51102, -0.67828, 0.49231, -0.19052,
 13:48:08.834,ff:bd:0d:cb:d7:a7, 2085-97-40 252:64:249:-086, -0.38, -0.844, -0.042, 3.54, -0.671, -118.713, -1.588, 32.789, 110.457, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.834,ff:bd:0d:cb:d7:a7, 2085-113-58 00:184:41:-1424, -0.38, -0.877, -0.042, 3.601, -0.61, -120.789, -1.198, 26.724, 110.858, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.834,ff:bd:0d:cb:d7:a7, 2085-113-58 00:184:41:-1424, -0.38, -0.877, -0.042, 3.601, -0.61, -120.789, -1.198, 26.724, 110.858, 89.200, -13.373, -37.400, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.878,f9:a2:89:42:44:2c, 2085-113-81 00:146:78:-19423, -0.48, -0.833, -0.24, 34.729, -37.231, 53.528, -13.947, -14.771, -58.969, -24.300, 6.067, 32.100, 24.36, 0.61383, -0.59274, 0.50848, -0.11493,
 13:48:08.895,ff:bd:0d:cb:d7:a7, 2085-113-58 00:184:41:-1424, -0.299, -0.877, -0.042, 3.601, -0.61, -120.789, -1.198, 26.724, 110.858, 71.200, -9.493, -52.800, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.895,ff:bd:0d:cb:d7:a7, 2085-113-81 00:21:218:16020, -0.299, -0.917, -0.042, 4.15, -0.732, -123.047, -0.862, 20.572, 111.193, 71.200, -9.493, -52.800, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.895,ff:bd:0d:cb:d7:a7, 2085-113-81 00:21:218:16020, -0.299, -0.917, -0.042, 4.15, -0.732, -123.047, -0.862, 20.572, 111.193, 71.200, -9.493, -52.800, 24.32, 0.06519, 0.6958, 0.22101, -0.68018,
 13:48:08.939,f9:a2:89:42:44:2c, 2085-97-174 251:174:249:-305, -0.584, -0.819, -0.207, 35.706, -38.269, 55.054, -11.519, -11.678, -57.645, -24.300, 6.067, 32.100, 24.36, 0.61383, -0.59274, 0.50848, -0.11493,
 13:48:08.954,ff:bd:0d:cb:d7:a7, 2085-113-81 00:21:218:16020, -0.181, -0.917, -0.042, 4.15, -0.732, -123.047, -0.862, 20.572, 111.193, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:08.984,ff:bd:0d:cb:d7:a7, 2085-97-142 254:124:248:-061, -0.181, -0.939, -0.03, 3.906, -0.977, -125.732, -0.555, 14.271, 111.517, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:08.984,ff:bd:0d:cb:d7:a7, 2085-97-107 255:103:248:-044, -0.073, -0.939, -0.03, 3.906, -0.977, -125.732, -0.555, 14.271, 111.517, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:08.999,f9:a2:89:42:44:2c, 2085-97-210 250:48:250:-070, -0.7, -0.766, -0.108, 35.461, -37.781, 54.26, -6.048, -5.587, -54.311, -24.300, 6.067, 32.100, 24.36, 0.61383, -0.59274, 0.50848, -0.11493,
 13:48:09.014,ff:bd:0d:cb:d7:a7, 2085-97-107 255:103:248:-044, 0.046, -0.95, -0.021, 3.54, -0.977, -127.197, -0.286, 7.894, 111.786, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.060,f9:a2:89:42:44:2c, 2085-113-58 00:231:250:251, -0.73, -0.696, 0.027, 28.015, -30.151, 43.518, -0.291, -0.363, -50.378, -8.700, 1.673, 36.000, 24.36, 0.61383, -0.59274, 0.50848, -0.11493,
 13:48:09.103,ff:bd:0d:cb:d7:a7, 2085-97-94 00:134:248:-052, 0.046, -0.935, -0.025, 3.906, -0.793, -126.831, -0.055, 1.5, 112.044, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.103,ff:bd:0d:cb:d7:a7, 2085-97-91 01:196:248:-043, 0.169, -0.935, -0.025, 3.906, -0.793, -126.831, -0.055, 1.5, 112.044, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.134,ff:bd:0d:cb:d7:a7, 2085-97-91 01:196:248:-043, 0.271, -0.904, -0.021, 3.906, -0.793, -129.578, 0.159, -5.037, 112.269, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.134,ff:bd:0d:cb:d7:a7, 2085-113-58 00:246:24:-836, 0.271, -0.888, -0.013, 3.967, -0.732, -127.502, 0.357, -11.53, 112.484, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.134,ff:bd:0d:cb:d7:a7, 2085-113-58 00:246:24:-836, 0.271, -0.888, -0.013, 3.967, -0.732, -127.502, 0.357, -11.53, 112.484, 71.200, -9.493, -52.800, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.195,ff:bd:0d:cb:d7:a7, 2085-113-58 00:246:24:-836, 0.385, -0.888, -0.013, 3.967, -0.732, -127.502, 0.357, -11.53, 112.484, 42.600, -5.573, -60.400, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.195,ff:bd:0d:cb:d7:a7, 2085-113-81 00:63:193:9221, 0.385, -0.849, -0.01, 3.784, -0.793, -124.817, 0.527, -17.93, 112.67, 42.600, -5.573, -60.400, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.195,ff:bd:0d:cb:d7:a7, 2085-113-81 00:63:193:9221, 0.385, -0.849, -0.01, 3.784, -0.793, -124.817, 0.527, -17.93, 112.67, 42.600, -5.573, -60.400, 24.32, -0.29623, 0.48889, 0.52826, -0.62772,
 13:48:09.209,f9:a2:89:42:44:2c, 2085-113-81 00:58:91:-15682, -0.768, -0.678, 0.053, 22.766, -24.841, 35.706, 2.28, 1.631, -48.51, -8.700, 1.673, 36.000, 24.36, 0.71271, -0.47858, 0.51208, -0.0253,
 13:48:09.225,ff:bd:0d:cb:d7:a7, 2085-113-81 00:63:193:9221, 0.448, -0.849, -0.01, 3.784, -0.793, -124.817, 0.527, -17.93, 112.67, 42.600, -5.573, -60.400, 24.32, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.255,ff:bd:0d:cb:d7:a7, 2085-97-149 03:119:249:-012, 0.448, -0.817, -0.006, 3.906, -0.916, -125.916, 0.687, -24.181, 112.863, 42.600, -5.573, -60.400, 24.32, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.270,f9:a2:89:42:44:2c, 2085-97-204 249:215:250:210, -0.779, -0.652, 0.093, 16.846, -18.372, 26.367, 4.46, 3.181, -46.873, -8.700, 1.673, 36.000, 24.36, 0.71271, -0.47858, 0.51208, -0.0253,
 13:48:09.316,ff:bd:0d:cb:d7:a7, 2085-113-100 00:139:01:000, 0.579, -0.817, -0.006, 3.906, -0.916, -125.916, 0.687, -24.181, 112.863, 42.600, -5.573, -60.400, 24.32, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.316,ff:bd:0d:cb:d7:a7, 2085-113-64 00:132:09:000, 0.579, -0.734, -0.008, 3.784, -0.671, -122.498, 0.835, -30.449, 113.038, 42.600, -5.573, -60.400, 24.32, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.316,ff:bd:0d:cb:d7:a7, 2085-113-64 00:132:09:000, 0.579, -0.734, -0.008, 3.784, -0.671, -122.498, 0.835, -30.449, 113.038, 42.600, -5.573, -60.400, 24.32, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.343,ff:bd:0d:cb:d7:a7, 2085-113-64 00:132:09:000, 0.679, -0.734, -0.008, 3.784, -0.671, -122.498, 0.835, -30.449, 113.038, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.360,f9:a2:89:42:44:2c, 2085-97-207 249:220:250:218, -0.769, -0.64, 0.112, 4.15, -4.944, 6.958, 6.866, 4.741, -45.011, -4.800, 6.887, 35.100, 24.36, 0.71271, -0.47858, 0.51208, -0.0253,
 13:48:09.374,ff:bd:0d:cb:d7:a7, 2085-97-111 05:190:250:-008, 0.679, -0.657, -0.004, 3.662, -0.732, -119.08, 0.967, -36.568, 113.214, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.374,ff:bd:0d:cb:d7:a7, 2085-97-208 05:50:251:-004, 0.727, -0.657, -0.004, 3.662, -0.732, -119.08, 0.967, -36.568, 113.214, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.389,f9:a2:89:42:44:2c, 2085-113-81 00:217:92:-15103, -0.758, -0.644, 0.094, -6.104, 6.042, -8.972, 6.63, 4.609, -45.159, -4.800, 6.887, 35.100, 24.36, 0.72537, -0.46091, 0.51105, -0.01132,
 13:48:09.434,ff:bd:0d:cb:d7:a7, 2085-97-208 05:50:251:-004, 0.787, -0.601, -0.002, 3.601, -0.854, -115.54, 1.088, -42.506, 113.373, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.494,ff:bd:0d:cb:d7:a7, 2085-97-76 06:215:251:-003, 0.787, -0.52, -0.001, 3.723, -0.732, -116.272, 1.208, -48.411, 113.538, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.494,ff:bd:0d:cb:d7:a7, 2085-97-145 06:110:252:-002, 0.821, -0.52, -0.001, 3.723, -0.732, -116.272, 1.208, -48.411, 113.538, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.510,f9:a2:89:42:44:2c, 2085-97-252 249:175:250:156, -0.734, -0.655, 0.084, -10.498, 10.376, -15.381, 5.696, 4.021, -45.851, -4.800, 6.887, 35.100, 24.36, 0.72537, -0.46091, 0.51105, -0.01132,
 13:48:09.553,ff:bd:0d:cb:d7:a7, 2085-97-145 06:110:252:-002, 0.866, -0.446, -0.001, 3.662, -0.61, -119.324, 1.324, -54.393, 113.687, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.553,ff:bd:0d:cb:d7:a7, 2085-113-58 00:200:10:-1089, 0.866, -0.354, 0.002, 3.662, -0.854, -121.033, 1.434, -60.48, 113.868, 42.600, -5.573, -60.400, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.584,ff:bd:0d:cb:d7:a7, 2085-113-58 00:200:10:-1089, 0.866, -0.354, 0.002, 3.662, -0.854, -121.033, 1.434, -60.48, 113.868, 18.400, -7.260, -43.300, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.584,ff:bd:0d:cb:d7:a7, 2085-97-36 07:237:253:004, 0.893, -0.354, 0.002, 3.662, -0.854, -121.033, 1.434, -60.48, 113.868, 18.400, -7.260, -43.300, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.614,ff:bd:0d:cb:d7:a7, 2085-97-36 07:237:253:004, 0.93, -0.259, 0.002, 3.601, -0.854, -122.498, 1.544, -66.588, 114.022, 18.400, -7.260, -43.300, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.614,ff:bd:0d:cb:d7:a7, 2085-113-81 00:181:171:-1167, 0.93, -0.14, -0.005, 3.479, -0.61, -122.131, 1.648, -72.74, 114.197, 18.400, -7.260, -43.300, 24.36, -0.49026, 0.2814, 0.6539, -0.50275,
 13:48:09.629,f9:a2:89:42:44:2c, 2085-97-75 250:113:250:059, -0.681, -0.679, 0.054, -17.334, 17.456, -25.757, 2.796, 2.038, -47.972, -4.800, 6.887, 35.100, 24.36, 0.72537, -0.46091, 0.51105, -0.01132,
 13:48:09.660,f9:a2:89:42:44:2c, 2085-113-58 00:98:248:523, -0.65, -0.72, -0.011, -22.888, 23.132, -33.936, -1.099, -0.989, -50.724, -13.000, 3.487, 35.500, 24.36, 0.72537, -0.46091, 0.51105, -0.01132,
 13:48:09.703,ff:bd:0d:cb:d7:a7, 2085-113-81 00:181:171:-1167, 0.93, -0.14, -0.005, 3.479, -0.61, -122.131, 1.648, -72.74, 114.197, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.703,ff:bd:0d:cb:d7:a7, 2085-97-166 07:202:255:-020, 0.956, -0.14, -0.005, 3.479, -0.61, -122.131, 1.648, -72.74, 114.197, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.735,ff:bd:0d:cb:d7:a7, 2085-97-166 07:202:255:-020, 0.958, -0.026, -0.01, 3.662, -0.732, -123.535, 1.774, -78.942, 114.335, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.779,f9:a2:89:42:44:2c, 2085-97-16 251:232:249:-174, -0.581, -0.741, -0.042, -24.963, 25.513, -37.231, -3.224, -2.84, -52.163, -13.000, 3.487, 35.500, 24.36, 0.65799, -0.54816, 0.51065, -0.07568,
 13:48:09.795,ff:bd:0d:cb:d7:a7, 2085-97-169 07:168:00:-008, 0.958, 0.082, -0.004, 3.967, -0.732, -123.657, 1.972, -85.166, 114.439, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.795,ff:bd:0d:cb:d7:a7, 2085-97-154 07:153:01:000, 0.95, 0.082, -0.004, 3.967, -0.732, -123.657, 1.972, -85.166, 114.439, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.824,ff:bd:0d:cb:d7:a7, 2085-97-154 07:153:01:000, 0.914, 0.2, 0, 4.028, -0.732, -126.099, -178.231, -86.094, -65.083, 18.400, -7.260, -43.300, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.824,ff:bd:0d:cb:d7:a7, 2085-113-58 00:83:07:-1910, 0.914, 0.29, 0, 3.906, -0.854, -127.014, -178.011, -79.717, -64.979, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.899,f9:a2:89:42:44:2c, 2085-97-129 251:181:249:-274, -0.513, -0.78, -0.119, -27.893, 28.503, -41.809, -7.57, -7.114, -54.959, -13.000, 3.487, 35.500, 24.36, 0.65799, -0.54816, 0.51065, -0.07568,
 13:48:09.916,ff:bd:0d:cb:d7:a7, 2085-113-58 00:83:07:-1910, 0.914, 0.29, 0, 3.906, -0.854, -127.014, -178.011, -79.717, -64.979, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.916,ff:bd:0d:cb:d7:a7, 2085-97-67 07:72:03:-005, 0.908, 0.29, 0, 3.906, -0.854, -127.014, -178.011, -79.717, -64.979, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.916,ff:bd:0d:cb:d7:a7, 2085-113-81 00:04:166:-8205, 0.908, 0.41, -0.002, 3.723, -0.854, -126.343, -177.874, -73.279, -64.814, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.944,ff:bd:0d:cb:d7:a7, 2085-113-81 00:04:166:-8205, 0.851, 0.41, -0.002, 3.723, -0.854, -126.343, -177.874, -73.279, -64.814, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.959,f9:a2:89:42:44:2c, 2085-97-62 252:99:249:-447, -0.409, -0.808, -0.183, -30.762, 31.311, -46.021, -11.849, -12.025, -57.458, -13.000, 3.487, 35.500, 24.36, 0.65799, -0.54816, 0.51065, -0.07568,
 13:48:09.974,ff:bd:0d:cb:d7:a7, 2085-97-206 06:18:04:-016, 0.851, 0.509, -0.008, 3.723, -0.916, -126.77, -177.77, -66.94, -64.561, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:09.974,ff:bd:0d:cb:d7:a7, 2085-97-123 06:242:04:-029, 0.81, 0.509, -0.008, 3.723, -0.916, -126.77, -177.77, -66.94, -64.561, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.020,f9:a2:89:42:44:2c, 2085-113-58 00:17:239:-314, -0.362, -0.853, -0.278, -30.029, 30.945, -45.349, -15.859, -17.309, -59.518, -28.900, -2.093, 30.100, 24.36, 0.65799, -0.54816, 0.51065, -0.07568,
 13:48:10.034,ff:bd:0d:cb:d7:a7, 2085-97-123 06:242:04:-029, 0.748, 0.618, -0.014, 3.906, -0.732, -124.39, -177.654, -60.584, -64.347, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.034,ff:bd:0d:cb:d7:a7, 2085-113-58 00:32:13:-2574, 0.748, 0.711, -0.018, 3.967, -0.61, -122.498, -177.528, -54.305, -64.188, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.034,ff:bd:0d:cb:d7:a7, 2085-113-58 00:32:13:-2574, 0.748, 0.711, -0.018, 3.967, -0.61, -122.498, -177.528, -54.305, -64.188, 12.500, -12.733, -16.200, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.095,ff:bd:0d:cb:d7:a7, 2085-113-58 00:32:13:-2574, 0.629, 0.711, -0.018, 3.967, -0.61, -122.498, -177.528, -54.305, -64.188, 22.400, -17.160, 8.500, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.095,ff:bd:0d:cb:d7:a7, 2085-113-81 00:237:166:-13188, 0.629, 0.747, -0.015, 3.845, -0.793, -124.329, -177.396, -48.087, -64.083, 22.400, -17.160, 8.500, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.095,ff:bd:0d:cb:d7:a7, 2085-113-81 00:237:166:-13188, 0.629, 0.747, -0.015, 3.845, -0.793, -124.329, -177.396, -48.087, -64.083, 22.400, -17.160, 8.500, 24.36, -0.65854, -0.03561, 0.70578, -0.25845,
 13:48:10.109,f9:a2:89:42:44:2c, 2085-97-91 253:32:249:-686, -0.291, -0.86, -0.312, -30.029, 30.945, -45.166, -17.715, -19.979, -60.364, -28.900, -2.093, 30.100, 24.36, 0.54593, -0.65454, 0.4964, -0.16437,
 13:48:10.154,ff:bd:0d:cb:d7:a7, 2085-113-81 00:237:166:-13188, 0.57, 0.747, -0.015, 3.845, -0.793, -124.329, -177.396, -48.087, -64.083, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.184,ff:bd:0d:cb:d7:a7, 2085-97-144 04:186:06:-034, 0.57, 0.841, -0.017, 3.906, -0.916, -127.686, -177.264, -41.666, -63.968, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.184,ff:bd:0d:cb:d7:a7, 2085-97-201 03:58:07:-049, 0.473, 0.841, -0.017, 3.906, -0.916, -127.686, -177.264, -41.666, -63.968, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.199,f9:a2:89:42:44:2c, 2085-97-226 253:34:249:-770, -0.197, -0.861, -0.366, -28.564, 29.175, -42.725, -21.094, -25.192, -61.705, -28.900, -2.093, 30.100, 24.36, 0.54593, -0.65454, 0.4964, -0.16437,
 13:48:10.243,ff:bd:0d:cb:d7:a7, 2085-97-201 03:58:07:-049, 0.398, 0.903, -0.024, 3.906, -1.038, -128.296, -177.122, -35.211, -63.853, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.289,f9:a2:89:42:44:2c, 2085-97-202 254:253:248:-952, -0.116, -0.875, -0.432, -26.917, 27.466, -40.405, -24.093, -30.179, -62.655, -39.400, -0.527, 21.900, 24.36, 0.54593, -0.65454, 0.4964, -0.16437,
 13:48:10.304,ff:bd:0d:cb:d7:a7, 2085-97-48 03:200:07:-061, 0.398, 0.973, -0.03, 3.784, -0.854, -126.404, -176.979, -28.773, -63.715, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.304,ff:bd:0d:cb:d7:a7, 2085-97-63 02:21:08:-074, 0.281, 0.973, -0.03, 3.784, -0.854, -126.404, -176.979, -28.773, -63.715, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.304,ff:bd:0d:cb:d7:a7, 2085-113-58 00:79:26:-3812, 0.281, 1.01, -0.036, 3.906, -0.732, -127.197, -176.825, -22.335, -63.578, 22.400, -17.160, 8.500, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.349,f9:a2:89:42:44:2c, 2085-113-81 00:118:58:-23481, -0.082, -0.872, -0.484, -22.888, 23.315, -34.18, -26.68, -34.706, -63.276, -39.400, -0.527, 21.900, 24.36, 0.45673, -0.71658, 0.4772, -0.22375,
 13:48:10.365,ff:bd:0d:cb:d7:a7, 2085-113-58 00:79:26:-3812, 0.175, 1.01, -0.036, 3.906, -0.732, -127.197, -176.825, -22.335, -63.578, 44.900, -25.413, 33.200, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.365,ff:bd:0d:cb:d7:a7, 2085-113-81 00:04:175:-18456, 0.175, 1.031, -0.035, 3.845, -0.732, -124.756, -176.666, -15.98, -63.424, 44.900, -25.413, 33.200, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.365,ff:bd:0d:cb:d7:a7, 2085-113-81 00:04:175:-18456, 0.175, 1.031, -0.035, 3.845, -0.732, -124.756, -176.666, -15.98, -63.424, 44.900, -25.413, 33.200, 24.36, -0.69589, -0.40247, 0.58743, 0.0925,
 13:48:10.394,ff:bd:0d:cb:d7:a7, 2085-113-81 00:04:175:-18456, 0.078, 1.031, -0.035, 3.845, -0.732, -124.756, -176.666, -15.98, -63.424, 44.900, -25.413, 33.200, 24.36, -0.63269, -0.56323, 0.44693, 0.28741,
