Time	Device name	Chip Time()	Acceleration X(g)	Acceleration Y(g)	Acceleration Z(g)	Angular velocity X(°/s)	Angular velocity Y(°/s)	Angular velocity Z(°/s)	ShiftX(mm)	ShiftY(mm)	ShiftZ(mm)	SpeedX(mm/s)	SpeedY(mm/s)	SpeedZ(mm/s)	Angle X(°)	Angle Y(°)	Angle Z(°)	Magnetic field X(ʯt)	Magnetic field Y(ʯt)	Magnetic field Z(ʯt)	Temperature(℃)	Quaternions 0()	Quaternions 1()	Quaternions 2()	Quaternions 3()
 18:06:53.013	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.361	-0.345	0.884	-2.625	-2.441	-0.549							68.873	25.933	-140.911	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.029	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.627	-0.057	0.758	-4.517	-127.38	-1.221							174.99	-17.342	-43.572	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:53.045	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.377	-0.357	0.873	-9.888	-10.681	-0.61							68.489	25.615	-140.751	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.089	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.7	-0.061	0.696	-4.395	-122.437	-1.587							174.578	-23.599	-43.226	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:53.119	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.77	-0.06	0.626	-4.333	-121.338	-1.343							174.089	-29.745	-42.808	51.500	-61.200	5.447	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:53.135	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.396	-0.371	0.853	-15.747	-16.724	-1.099							67.725	24.972	-140.422	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.149	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.808	-0.06	0.551	-4.211	-117.31	-1.282							173.48	-35.766	-42.253	19.800	-48.800	5.720	24.62	0.9212	-0.05432	-0.07397	-0.37799	
 18:06:53.165	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.411	-0.385	0.832	-20.264	-21.667	-1.343							66.643	24.066	-139.971	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.224	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.435	-0.399	0.815	-24.841	-26.55	-1.587							65.275	22.956	-139.378	-2.200	36.500	-3.560	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.240	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.859	-0.062	0.479	-4.333	-118.347	-1.343							172.705	-41.688	-41.545	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.254	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.454	-0.417	0.789	-28.748	-30.762	-1.892							63.611	21.643	-138.647	-7.700	37.300	-6.080	24.35	0.28052	-0.25119	0.13354	-0.91666	
 18:06:53.270	ff:bd:0d:cb:d7:a7	2015-01-01 02:11:59.945	0.9	-0.062	0.384	-4.211	-119.507	-1.343							171.628	-47.681	-40.518	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.329	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.93	-0.061	0.293	-4.272	-118.774	-1.404							170.074	-53.624	-39.029	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.344	f9:a2:89:42:44:2c	2015-01-01 02:11:56.120	0.479	-0.437	0.763	-31.921	-34.18	-2.075							61.699	20.204	-137.752	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.359	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.945	-0.063	0.196	-4.272	-117.432	-1.343							167.629	-59.464	-36.628	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.374	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.503	-0.456	0.733	-34.18	-36.621	-2.197							59.579	18.671	-136.736	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.404	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.529	-0.473	0.702	-35.889	-38.452	-2.136							57.272	17.1	-135.555	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.451	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.952	-0.079	0.094	-4.456	-115.845	-2.441							163.218	-65.16	-32.283	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.465	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.569	-0.498	0.662	-38.025	-40.71	-2.38							54.739	15.469	-134.225	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.479	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.975	-0.075	-0.005	-4.333	-118.286	-1.526							152.49	-70.724	-21.594	19.800	-48.800	5.720	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.510	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.967	-0.067	-0.129	-4.211	-117.92	-1.343							108.517	-75.092	22.319	11.400	-21.700	11.860	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.555	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.594	-0.528	0.603	-39.124	-41.626	-2.563							51.96	13.81	-132.682	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.570	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.921	-0.061	-0.229	-4.211	-116.516	-1.404							34.503	-73.004	96.301	11.400	-21.700	11.860	24.62	0.82153	-0.20532	-0.41281	-0.33524	
 18:06:53.585	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.609	-0.549	0.558	-39.49	-42.114	-2.502							49.026	12.178	-131.001	-7.700	37.300	-6.080	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.614	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.632	-0.562	0.524	-39.917	-42.664	-2.563							45.945	10.618	-129.15	-24.800	35.600	-5.733	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.630	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.305	0.893	-0.057	-0.317	-4.089	-117.065	-1.404							15.963	-67.714	114.796	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.675	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.652	-0.581	0.474	-40.527	-43.274	-2.686							42.665	9.108	-127.123	-24.800	35.600	-5.733	24.35	0.27206	-0.32291	0.1665	-0.89099	
 18:06:53.689	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.853	-0.054	-0.418	-4.15	-118.286	-1.404							9.569	-61.93	121.157	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.719	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.792	-0.053	-0.509	-4.15	-115.845	-1.343							6.476	-56.124	124.217	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.734	f9:a2:89:42:44:2c	2015-01-01 02:11:56.480	0.661	-0.598	0.428	-39.49	-42.175	-2.563							39.276	7.712	-124.953	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:53.749	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.724	-0.048	-0.585	-4.211	-116.028	-1.343							4.642	-50.328	126.03	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.794	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.679	-0.607	0.389	-39.124	-41.87	-2.441							35.832	6.438	-122.701	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:53.824	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.693	-0.619	0.343	-38.452	-40.955	-2.502							32.305	5.295	-120.328	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:53.841	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.652	-0.049	-0.668	-4.15	-116.516	-1.343							3.422	-44.533	127.238	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.854	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.703	-0.627	0.296	-37.72	-40.344	-2.319							28.735	4.279	-117.883	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:53.869	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.574	-0.045	-0.745	-4.15	-117.859	-1.282							2.538	-38.683	128.106	11.400	-21.700	11.860	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.929	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.496	-0.039	-0.81	-4.272	-120.361	-1.16							1.862	-32.756	128.771	27.600	16.200	18.820	24.62	0.61407	-0.32153	-0.67657	-0.24838	
 18:06:53.945	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.725	-0.636	0.252	-37.109	-39.551	-2.197							25.12	3.4	-115.367	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:53.961	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.417	-0.041	-0.885	-4.395	-122.986	-1.404							1.318	-26.653	129.304	27.600	16.200	18.820	24.62	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.004	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.738	-0.652	0.198	-35.645	-38.208	-2.258							21.484	2.637	-112.802	-24.800	35.600	-5.733	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:54.034	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.751	-0.661	0.146	-33.569	-35.828	-2.136							17.913	2.016	-110.253	-37.900	24.400	-3.267	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:54.051	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.332	-0.036	-0.948	-4.517	-123.718	-1.404							0.873	-20.457	129.732	27.600	16.200	18.820	24.62	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.064	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.753	-0.67	0.098	-30.09	-32.104	-1.953							14.54	1.538	-107.831	-37.900	24.400	-3.267	24.35	0.24615	-0.46335	0.23102	-0.81927	
 18:06:54.079	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.202	-0.033	-0.999	-4.395	-121.155	-1.465							0.505	-14.249	130.089	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.141	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:00.660	0.08	-0.029	-1.016	-4.395	-121.826	-1.587							0.192	-8.119	130.386	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.154	f9:a2:89:42:44:2c	2015-01-01 02:11:56.865	0.747	-0.667	0.068	-27.222	-28.992	-1.709							11.459	1.192	-105.595	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.170	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.005	-0.022	-1.025	-4.517	-125.977	-1.404							-0.082	-1.862	130.644	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.215	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.755	-0.662	0.043	-25.024	-26.672	-1.526							8.63	0.939	-103.541	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.215	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.759	-0.667	0.006	-21.729	-23.315	-1.282							6.086	0.78	-101.689	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.260	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.111	-0.019	-1.051	-4.517	-126.892	-1.343							-0.324	4.504	130.869	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.274	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.766	-0.673	-0.021	-17.639	-18.982	-1.099							3.966	0.681	-100.14	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.290	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.207	-0.017	-1.051	-4.456	-124.817	-1.343							-0.538	10.811	131.067	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.319	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.326	-0.013	-1.045	-4.395	-123.718	-1.465							-0.731	17.073	131.237	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.334	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.762	-0.677	-0.046	-13.733	-14.893	-0.916							2.236	0.626	-98.877	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.379	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.429	-0.009	-1.008	-4.456	-123.84	-1.587							-0.906	23.346	131.391	27.600	16.200	18.820	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.395	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.76	-0.674	-0.059	-10.193	-11.047	-0.671							0.901	0.604	-97.899	-37.900	24.400	-3.267	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.424	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.757	-0.668	-0.066	-6.775	-7.385	-0.427							-0.049	0.593	-97.202	-42.900	18.800	0.193	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.440	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.55	-0.006	-0.963	-4.395	-121.765	-1.404							-1.066	29.553	131.528	79.900	39.000	37.233	24.65	0.29391	-0.39865	-0.86124	-0.1134	
 18:06:54.455	f9:a2:89:42:44:2c	2015-01-01 02:11:57.255	0.76	-0.666	-0.07	-3.723	-4.028	-0.244							-0.626	0.588	-96.779	-42.900	18.800	0.193	24.35	0.20749	-0.60385	0.2952	-0.71066	
 18:06:54.499	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.641	-0.005	-0.905	-4.333	-122.803	-1.404							-1.214	35.711	131.655	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.530	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.140	-0.674	-0.003	-0.851	-4.395	-125.854	-1.404							-1.357	41.918	131.77	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.545	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.764	-0.666	-0.074	-0.671	-0.671	-0.061							-0.868	0.582	-96.608	-42.900	18.800	0.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.560	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-0.753	-0.001	-0.809	-4.395	-122.192	-1.465							-1.505	48.181	131.869	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.574	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.757	-0.672	-0.075	2.319	2.197	-0.061							-0.797	0.571	-96.652	-42.900	18.800	0.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.633	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.756	-0.666	-0.066	5.066	5.249	0.244							-0.401	0.555	-96.938	-42.900	18.800	0.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.649	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-0.824	0	-0.726	-4.333	-119.995	-1.343							-1.648	54.278	131.951	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.664	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.757	-0.665	-0.057	7.812	8.24	0.427							0.308	0.544	-97.449	-42.900	18.800	0.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.679	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-0.889	0.002	-0.641	-4.089	-120.3	-1.587							-1.78	60.386	132.039	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.740	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-0.655	0.001	-0.545	-4.395	-120.85	-1.282							-1.923	66.511	132.1	79.900	39.000	37.233	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.754	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.721	-0.665	-0.046	10.498	10.986	0.671							1.313	0.544	-98.185	-42.900	18.800	0.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.770	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-0.555	0	-0.589	-3.174	-83.557	-0.732							-2.027	72.065	132.177	104.700	11.100	37.140	24.65	-0.20703	-0.39893	-0.88812	0.09567	
 18:06:54.785	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.697	-0.628	0.018	8.789	9.399	0.61							2.472	0.555	-99.031	-41.400	21.400	-3.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.816	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.759	-0.618	0.056	0.305	0.183	-0.061							3.021	0.56	-99.426	-41.400	21.400	-3.193	24.35	0.18976	-0.65207	0.31668	-0.66211	
 18:06:54.859	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.555	-1.095	-0.012	-0.587	-0.244	-1.892	-0.488							-2.071	74.388	132.209	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:54.876	f9:a2:89:42:44:2c	2015-01-01 02:11:57.640	0.745	-0.688	-0.045	0.854	0.244	-0.061							2.9	0.555	-99.349	-41.400	21.400	-3.193	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:54.890	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.947	-0.001	-0.28	-0.488	-4.883	-0.488							-2.126	74.004	132.149	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:54.919	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.928	0.001	-0.354	-0.61	1.892	0.122							-2.093	74.086	132.182	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:54.965	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.746	-0.666	-0.015	-0.122	-0.122	0							2.911	0.549	-99.355	-41.400	21.400	-3.193	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:54.979	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.931	0.002	-0.363	-0.488	0.244	-0.122							-2.093	74.141	132.188	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:54.995	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.748	-0.659	-0.012	0	0	0.061							2.911	0.544	-99.355	-41.400	21.400	-3.193	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:55.024	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.746	-0.658	-0.012	0	0	0.061							2.906	0.538	-99.349	-41.400	21.400	-3.193	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:55.040	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.931	0	-0.363	-0.366	0.122	-0.061							-2.093	74.169	132.188	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:55.085	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.746	-0.661	-0.011	0.061	0	0							2.906	0.533	-99.344	-41.400	21.400	-3.193	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:55.100	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.931	0	-0.363	-0.427	0.183	-0.061							-2.087	74.213	132.198	104.700	11.100	37.140	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:55.130	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.93	0	-0.363	-0.427	0.183	0							-2.082	74.246	132.204	103.300	11.300	36.987	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:55.145	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.745	-0.659	-0.011	0.061	0	0							2.906	0.527	-99.344	-42.200	21.600	1.447	24.35	0.1947	-0.63855	0.31012	-0.67682	
 18:06:55.160	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:01.885	-0.931	0	-0.363	-0.488	0.183	-0.061							-2.082	74.246	132.204	103.300	11.300	36.987	24.65	-0.47839	-0.34354	-0.78091	0.20782	
 18:06:55.205	f9:a2:89:42:44:2c	2015-01-01 02:11:58.000	0.746	-0.659	-0.011	0.061	0	0							2.906	0.522	-99.344	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.235	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.746	-0.66	-0.012	0.061	0	0							2.9	0.516	-99.344	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.250	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.931	0	-0.362	-0.488	0.183	-0.061							-2.082	74.246	132.204	103.300	11.300	36.987	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.264	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.746	-0.66	-0.011	0.061	0	0							2.9	0.505	-99.338	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.279	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.931	0	-0.363	-0.366	0.244	0							-2.087	74.246	132.198	103.300	11.300	36.987	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.339	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.93	0	-0.363	-0.427	0.183	0							-2.087	74.251	132.198	103.300	11.300	36.987	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.355	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.747	-0.659	-0.012	0.061	0	0.061							2.895	0.505	-99.338	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.385	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.747	-0.658	-0.011	0.061	0	0							2.895	0.5	-99.338	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.399	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.93	0.001	-0.363	-0.427	0.183	-0.061							-2.087	74.257	132.198	103.300	11.300	36.987	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.445	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.747	-0.658	-0.011	0.061	0	0							2.895	0.494	-99.338	-42.200	21.600	1.447	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.459	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.93	0	-0.362	-0.366	0.244	0							-2.087	74.262	132.198	103.300	11.300	36.987	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.475	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.747	-0.659	-0.012	0	0	0							2.889	0.489	-99.333	-41.100	21.000	-1.427	24.35	0.19452	-0.63864	0.30981	-0.67691	
 18:06:55.490	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.931	0	-0.363	-0.427	0.183	-0.061							-2.082	74.268	132.198	103.400	10.800	35.360	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.519	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.931	0	-0.363	-0.427	0.183	-0.061							-2.087	74.273	132.193	103.400	10.800	35.360	24.65	-0.47949	-0.34317	-0.78027	0.20825	
 18:06:55.565	f9:a2:89:42:44:2c	2015-01-01 02:11:58.325	0.747	-0.658	-0.012	0.061	0	0							2.889	0.483	-99.327	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.580	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.240	-0.93	0	-0.363	-0.427	0.183	0							-2.087	74.273	132.193	103.400	10.800	35.360	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.595	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.746	-0.658	-0.011	0	0	0							2.884	0.478	-99.322	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.625	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.746	-0.659	-0.011	0	0	0							2.878	0.472	-99.322	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.669	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.931	0	-0.363	-0.366	0.183	-0.061							-2.087	74.279	132.193	103.400	10.800	35.360	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.685	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.746	-0.659	-0.012	0	0	0							2.818	0.302	-99.272	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.700	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.93	0	-0.363	-0.427	0.183	0							-2.087	74.279	132.193	103.400	10.800	35.360	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.730	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.931	0	-0.363	-0.366	0.183	-0.061							-2.093	74.284	132.188	103.400	10.800	35.360	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.745	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.747	-0.658	-0.011	0.061	0	0							2.807	0.28	-99.267	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.790	ff:bd:0d:cb:d7:a7	2015-01-01 02:12:02.600	-0.93	0	-0.363	-0.427	0.122	-0.061							-2.093	74.29	132.188	103.400	10.800	35.360	24.65	-0.47971	-0.34314	-0.78015	0.20837	
 18:06:55.804	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.746	-0.659	-0.011	0.061	0	0							2.802	0.264	-99.256	-41.100	21.000	-1.427	24.35	0.19431	-0.63882	0.3096	-0.67688	
 18:06:55.835	f9:a2:89:42:44:2c	2015-01-01 02:11:58.685	0.747	-0.659	-0.012	0.061	0	0							2.796	0.253	-99.25	-41.900	20.100	3.187	24.35	0.19431	-0.63882	0.3096	-0.67688	
