Time,Hall,RPM,EncoderAngularVelocity,BNO1GyroX,BNO1GyroY,BNO1GyroZ,BNO1AngleX,BNO1AngleY,BNO1AngleZ,BNO2GyroX,BNO2GyroY,BNO2GyroZ,BNO2AngleX,BNO2AngleY,BNO2AngleZ,MPUGyroX,MPUGyroY,MPUGyroZ,MPUAngleX,MPUAngleY,MPUAngleZ
15869,1,0,0,-0.3125,-0.0625,-0.375,1.25,-1.3125,26.5625,62.875,-0.8125,0.0625,0.5625,-2.4375,-20.25,-0.0425641536712646,-1.14601469039917,-0.252733021974564,-0.314841270446777,-0.0700477063655853,-18.438175201416
15891,1,0,0,0.875,0.125,0.125,1.25,-1.3125,26.5,61.5,-0.75,0,0.5625,-2.4375,-21.4375,-0.0883655548095703,-2.03151082992554,-0.664946734905243,-0.213127225637436,-0.290447175502777,-18.4491310119629
15911,1,0,0,1.625,0,-0.5625,1.25,-1.3125,26.4375,62.625,-0.625,0.125,0.625,-2.4375,-22.6875,0.38491678237915,-3.0544114112854,-0.0847941040992737,-0.23109145462513,-0.531110048294067,-18.4477348327637
15931,1,0,0,3.0625,0.3125,0.0625,1.25,-1.3125,26.3125,60.375,-0.75,0,0.625,-2.4375,-23.8125,0.308580875396729,-4.15364837646484,-0.680213928222656,-0.191248759627342,-0.649813413619995,-18.4638423919678
15951,1,0,0,3.75,-0.1875,-0.6875,1.25,-1.3125,26.3125,60.8125,-0.75,0,0.6875,-2.4375,-25,0.186443567276001,-4.81013679504395,-0.466473460197449,-0.196288526058197,-0.938525140285492,-18.4750881195068
15972,1,0,0,4.875,-0.1875,-0.4375,1.25,-1.3125,26.1875,59.5,-0.75,-0.125,0.6875,-2.4375,-26.1875,0.232244968414307,-5.97044229507446,-0.100061237812042,-0.187214329838753,-1.17069292068481,-18.4757709503174
15992,1,0,0,5.8125,0.125,-0.0625,1.25,-1.3125,25.9375,58.0625,-0.625,0.0625,0.75,-2.375,-27.3125,0.339115142822266,-7.2070837020874,-0.481740653514862,-0.1386678814888,-1.38809788227081,-18.4863910675049
16013,1,0,0,6.75,0.125,-0.4375,1.25,-1.3125,25.8125,57.125,-0.625,0,0.75,-2.375,-28.4375,-0.118900060653687,-8.06204509735107,-0.78708416223526,-0.0343005061149597,-1.49239432811737,-18.4932022094727
16034,1,0,0,8.5625,-0.0625,-0.5625,1.25,-1.3125,25.5625,56.5625,-0.6875,-0.0625,0.75,-2.375,-29.5,0.568122863769531,-9.64983177185059,-0.344336062669754,-0.153796583414078,-1.79082822799683,-18.5043258666992
16056,1,0,0,9.875,0.1875,-0.125,1.25,-1.3125,25.375,57.5625,-0.6875,0.1875,0.8125,-2.375,-30.625,0.659725904464722,-11.0086097717285,-0.390137583017349,-0.0447620153427124,-1.97239899635315,-18.5045146942139
16077,1,0,0,11.125,0.25,0,1.25,-1.3125,25.1875,56,-0.5625,0.0625,0.8125,-2.375,-32.25,0.0643060207366943,-12.2299842834473,-0.374870419502258,-0.0389147810637951,-2.34934782981873,-18.5172119140625
16098,1,0,0,12.375,0,-0.1875,1.25,-1.3125,24.9375,56.0625,-0.5625,0.125,0.875,-2.375,-33.3125,0.827664852142334,-13.3139533996582,-0.0389925837516785,-0.000589340925216675,-2.67130279541016,-18.5179252624512
16118,1,0,0,13.375,0.5,0.125,1.25,-1.3125,24.6875,53.4375,-0.6875,-0.0625,0.875,-2.375,-34.375,0.491786956787109,-14.9475421905518,-0.603878021240234,0.0275679100304842,-2.97325921058655,-18.5225505828857
16138,1,0,0,14.9375,0.3125,0.1875,1.25,-1.3125,24.375,52.6875,-0.5,0,0.9375,-2.375,-35.375,0.522321462631226,-15.9704418182373,-0.222198665142059,0.0789554566144943,-3.27419018745422,-18.5239715576172
16160,1,0,0,16.25,0.375,0.125,1.25,-1.3125,24,50.5625,-0.5625,-0.0625,0.9375,-2.3125,-36.375,0.415451049804688,-17.2070827484131,-0.283267349004745,0.0854464992880821,-3.67556285858154,-18.5340194702148
16190,1,0,0,18.1875,0.5625,0.0625,1.25,-1.3125,23.4375,48.4375,-0.5,0.125,1,-2.3125,-37.8125,0.507054090499878,-19.6498317718506,-0.527542173862457,0.144931614398956,-4.22324657440186,-18.544075012207
16210,1,0,0,19.5,0.4375,0.0625,1.25,-1.3125,23,46.9375,-0.375,-0.125,1,-2.3125,-38.6875,1.01087093353271,-20.7796020507812,-0.466473460197449,0.0913698077201843,-4.69485569000244,-18.5503520965576
16230,1,0,0,21.125,0.5,0.0625,1.3125,-1.3125,22.5625,46,-0.6875,0.125,1,-2.3125,-39.625,1.08720684051514,-22.825403213501,0.0220761299133301,0.202779024839401,-5.02102613449097,-18.5463829040527
16252,1,0,0,22.75,0.75,0.5625,1.3125,-1.3125,22.0625,43.75,-0.6875,0.0625,1.0625,-2.3125,-40.5,0.644458770751953,-24.1841831207275,-0.726015448570251,0.138468816876411,-5.55425548553467,-18.5611362457275
16274,1,0,0,24.125,0.3125,-0.3125,1.3125,-1.3125,21.5625,42.8125,-0.3125,0,1.0625,-2.3125,-41.375,1.30094730854034,-25.3292198181152,-0.176397144794464,0.315263777971268,-5.99683475494385,-18.5574398040771
16294,1,0,0,25.5625,0.875,0.625,1.3125,-1.3125,20.8125,40,-0.3125,-0.25,1.0625,-2.3125,-42.125,1.27041292190552,-27.451358795166,-0.344336062669754,0.21553809940815,-6.54212379455566,-18.5633506774902
16315,1,0,0,27.5,0.375,-0.0625,1.3125,-1.3125,20.5,39.4375,-0.5,0.0625,1.125,-2.3125,-42.875,0.781863331794739,-29.2376174926758,-0.222198665142059,0.287031888961792,-6.95786571502686,-18.5555877685547
16336,1,0,0,28.9375,1,0.5,1.3125,-1.375,19.6875,36.8125,-0.3125,-0.1875,1.125,-2.3125,-43.625,1.33148169517517,-30.6574649810791,-0.054259717464447,0.26897457242012,-7.53064441680908,-18.5659942626953
16357,1,0,0,31.5,0.6875,-0.0625,1.3125,-1.375,19.0625,35.875,-0.4375,0,1.125,-2.3125,-44.375,0.904000759124756,-32.0773086547852,-0.512274980545044,0.371233910322189,-8.16311740875244,-18.553768157959
16379,1,0,0,32.75,1.1875,0.375,1.3125,-1.375,18.4375,31.5,-0.3125,0,1.125,-2.3125,-45.3125,1.27041292190552,-34.214714050293,-0.176397144794464,0.432383060455322,-8.71452331542969,-18.5609817504883
16401,1,0,0,34.6875,0.5625,0.1875,1.375,-1.375,17.75,30.5625,-0.4375,0.0625,1.1875,-2.3125,-45.9375,1.83529853820801,-35.7414321899414,0.357954025268555,0.383433431386948,-9.45813751220703,-18.5546264648438
16422,1,0,0,35.9375,1.25,0.8125,1.375,-1.4375,17.0625,27.1875,-0.1875,-0.0625,1.1875,-2.3125,-46.5,1.57575643062592,-36.9628067016602,0.0373433232307434,0.350740104913712,-10.1466979980469,-18.5635070800781
16444,1,0,0,37.3125,0.625,0,1.375,-1.4375,16.3125,25.875,-0.4375,0.0625,1.1875,-2.3125,-47.0625,1.88109993934631,-37.6040267944336,0.0526105165481567,0.388381749391556,-10.87024974823,-18.557861328125
16464,1,0,0,38.5,1.25,0.75,1.375,-1.4375,15.5625,22.6875,-0.125,-0.125,1.1875,-2.25,-47.5,1.43835186958313,-40.0773086547852,-0.649679601192474,0.416824489831924,-11.5632095336914,-18.5645427703857
16486,1,0,0,40.0625,0.8125,0.1875,1.375,-1.5,14.3125,21.125,-0.25,0.0625,1.1875,-2.25,-48.1875,1.54522216320038,-41.1765518188477,0.0678776502609253,0.480049401521683,-12.2990436553955,-18.5626277923584
16507,1,0,0,41.875,1.0625,0.375,1.375,-1.5,13.5625,18.75,-0.1875,0.0625,1.1875,-2.25,-48.375,1.63682520389557,-42.4437255859375,-0.161129951477051,0.504285156726837,-13.0519962310791,-18.5679721832275
16527,1,0,0,43.0625,0.9375,0.375,1.4375,-1.5,12.6875,16.875,-0.3125,0.0625,1.1875,-2.25,-48.875,1.59102368354797,-43.6651000976562,-0.206931471824646,0.508401036262512,-13.8432502746582,-18.5671558380127
16547,1,0,0,43.875,1.0625,0.25,1.4375,-1.5625,11.8125,14.375,-0.125,-0.125,1.1875,-2.25,-49.125,2.12537479400635,-45.3902893066406,0.00680899620056152,0.465819656848907,-14.6456708908081,-18.5792331695557
16567,1,0,0,45.875,0.8125,0.1875,1.4375,-1.5625,11.375,12.5625,-0.3125,0.0625,1.1875,-2.25,-49.4375,1.37728321552277,-46.5047912597656,-0.344336062669754,0.51878023147583,-15.4409160614014,-18.5768089294434
16598,1,0,0,47.3125,1.5,0.6875,1.4375,-1.625,9.5625,9,0,0.125,1.1875,-2.25,-49.6875,2.36964964866638,-46.4284591674805,0.480091452598572,0.565156757831573,-16.8523483276367,-18.5715427398682
16620,1,0,0,48,1.125,0.5625,1.5,-1.625,8.625,5.6875,-0.0625,0.0625,1.1875,-2.25,-49.875,1.52995491027832,-48.1078491210938,0.0831448435783386,0.669982731342316,-17.6706409454346,-18.5741577148438
16640,1,0,0,48.5625,1.1875,0.4375,1.5,-1.625,7.6875,3.75,0.0625,0,1.1875,-2.25,-49.9375,1.75896263122559,-47.9246368408203,0.281618118286133,0.639032781124115,-18.4559288024902,-18.5768699645996
16661,1,0,0,49.75,1.125,0.375,1.5,-1.6875,6.6875,1.875,0,-0.0625,1.1875,-2.1875,-50,1.82003128528595,-49.4818954467773,0.0220761299133301,0.711427450180054,-19.3554058074951,-18.5704746246338
16681,1,0,0,50.25,1.4375,1,1.5,-1.6875,5.75,-0.1875,-0.0625,0,1.1875,-2.1875,-50.0625,2.17117643356323,-48.1078491210938,0.49535858631134,0.662803411483765,-20.1016273498535,-18.5683479309082
16702,1,0,0,49.6875,1.5,0.6875,1.5,-1.6875,4.75,-1.3125,0,0.1875,1.1875,-2.1875,-50,2.24751210212708,-49.2528839111328,0.190015077590942,0.810539066791534,-20.9700603485107,-18.5599384307861
16722,1,0,0,49.5625,1.8125,0.9375,1.5,-1.75,3.8125,-3.5625,0.1875,0,1.1875,-2.1875,-50,2.14064192771912,-48.0009765625,0.571694493293762,0.790803074836731,-21.7417469024658,-18.554931640625
16744,1,0,0,50.125,1.5625,0.75,1.5,-1.8125,2.875,-5.875,0.1875,0.0625,1.1875,-2.1875,-49.875,1.83529853820801,-49.3750228881836,-0.283267349004745,0.914598107337952,-22.6060199737549,-18.5500183105469
16765,1,0,0,50.125,1,0.4375,1.5,-1.8125,1.875,-7.5,0.1875,0,1.1875,-2.1875,-49.75,2.56812286376953,-47.4208221435547,0.907572388648987,0.850852072238922,-23.4431171417236,-18.5390205383301
16786,1,0,0,48.6875,1.75,1.125,1.5,-1.8125,0.9375,-9.25,0.1875,0.0625,1.1875,-2.1875,-49.5,1.56048929691315,-48.5811309814453,0.00680899620056152,0.971015512943268,-24.2491283416748,-18.5434875488281
16809,1,0,0,49.0625,1.0625,0.625,1.5,-1.875,-0.4375,-10.75,0.25,0.125,1.1875,-2.1875,-49.3125,2.43071842193604,-46.1536483764648,0.754900574684143,0.895684242248535,-25.1065502166748,-18.5427875518799
16831,1,0,0,47.75,1.5625,1,1.5,-1.875,-1.375,-13.0625,0.125,0,1.1875,-2.1875,-49.0625,1.02613818645477,-46.901741027832,-0.497007817029953,0.985833346843719,-25.9787158966064,-18.5406608581543
16853,1,0,0,48.125,1,0.5625,1.5,-1.9375,-2.3125,-14.9375,0.1875,-0.0625,1.1875,-2.1875,-48.8125,2.56812286376953,-45.5124282836914,0.922839522361755,0.955490231513977,-26.7776508331299,-18.5327854156494
16875,1,0,0,47,1.5625,0.875,1.5,-1.9375,-3.1875,-16.25,0.1875,0.25,1.125,-2.1875,-48.5,1.51468777656555,-47.0391464233398,-0.191664308309555,0.98822820186615,-27.55885887146,-18.5316200256348
16897,1,0,0,47.875,1.3125,0.8125,1.5625,-2,-4.125,-18.0625,0.375,-0.1875,1.125,-2.1875,-48,2.61392450332642,-44.3979263305664,1.50299215316772,0.904145896434784,-28.3437595367432,-18.5201110839844
16917,1,0,0,46.5,1.4375,1.1875,1.5,-2,-5.0625,-19.8125,0.1875,0,1.125,-2.1875,-47.625,1.22461140155792,-44.9628067016602,-0.0695269107818604,1.12904918193817,-29.0749111175537,-18.5124416351318
16938,1,0,0,46.3125,1.25,0.875,1.5,-2,-5.9375,-22.3125,0.25,0,1.125,-2.1875,-47.1875,1.88109993934631,-42.3979263305664,0.357954025268555,1.08197474479675,-29.6908664703369,-18.5077724456787
16959,1,0,0,44.5625,1.25,0.8125,1.5,-2.0625,-7.25,-23.125,0.1875,0,1.125,-2.125,-46.75,2.186443567276,-42.1231155395508,0.525892972946167,1.06145775318146,-30.415714263916,-18.5018119812012
16998,1,0,0,42.875,1.125,0.875,1.5,-2.0625,-8.5,-26.4375,0.4375,0.125,1.0625,-2.125,-45.8125,1.31621444225311,-40.3368530273438,0.128946363925934,1.16025507450104,-31.8098068237305,-18.4906997680664
17018,1,0,0,41.5,1.375,0.875,1.5,-2.125,-9.3125,-27,0.3125,0.125,1.0625,-2.125,-45.3125,1.51468777656555,-39.3292236328125,0.40375554561615,1.14224290847778,-32.3725967407227,-18.488151550293
17038,1,0,0,41,0.875,0.875,1.5,-2.125,-10.125,-29.75,0.3125,-0.0625,1.0625,-2.125,-44.75,1.6673595905304,-37.100212097168,0.464824199676514,1.20327317714691,-32.8678245544434,-18.4723358154297
17059,1,0,0,38.8125,1.625,1.1875,1.5,-2.125,-10.875,-30.4375,0.5625,0.1875,1.0625,-2.125,-44.1875,0.308580875396729,-36.7490692138672,-0.298534542322159,1.326087474823,-33.4314384460449,-18.4732074737549
17080,1,0,0,38.5,0.625,0.5,1.5,-2.1875,-11.625,-33.25,0.5,-0.1875,1,-2.125,-43.5625,2.15590906143188,-34.7032699584961,0.632763147354126,1.24427151679993,-33.9515800476074,-18.468391418457
17102,1,0,0,35.5625,1.3125,1.125,1.5,-2.1875,-12.6875,-34,0.625,0,1,-2.125,-42.9375,0.781863331794739,-32.9780731201172,0.0526105165481567,1.3499892950058,-34.4232635498047,-18.4611759185791
17124,1,0,0,34.0625,0.5,0.625,1.5,-2.1875,-13.375,-36.1875,0.375,0.0625,1,-2.125,-42.25,1.20934426784515,-30.6116638183594,0.312152504920959,1.3083336353302,-34.8593597412109,-18.4514465332031
17144,1,0,0,31.5,0.9375,1.125,1.5,-2.1875,-13.9375,-36.625,0.625,0.125,0.9375,-2.125,-41.5625,1.17880988121033,-28.7643356323242,0.648030400276184,1.32805216312408,-35.2807769775391,-18.4479064941406
17164,1,0,0,29.9375,0.75,0.6875,1.5,-2.1875,-14.5625,-38,0.375,0,0.9375,-2.125,-40.8125,1.10247409343719,-26.8559379577637,0.419022679328918,1.29626190662384,-35.6083068847656,-18.4454288482666
17185,1,0,0,27.75,0.6875,0.5,1.5,-2.1875,-15.125,-39.8125,0.5625,0,0.9375,-2.125,-40.0625,1.45361912250519,-24.6574649810791,0.571694493293762,1.27052271366119,-35.9587211608887,-18.4344100952148
17205,1,0,0,25.75,1,0.8125,1.4375,-2.25,-15.625,-41,0.375,0.1875,0.9375,-2.125,-39.3125,0.751328945159912,-22.5963954925537,0.144213557243347,1.33845365047455,-36.298095703125,-18.4304103851318
17226,1,0,0,23.875,0.5,0.5625,1.5,-2.25,-16.0625,-42.8125,0.5625,0.0625,0.875,-2.125,-38.5,0.38491678237915,-20.4437236785889,0.0526105165481567,1.31791794300079,-36.5410423278809,-18.431884765625
17248,1,0,0,21.75,0.3125,0.25,1.5,-2.25,-16.5,-45.1875,0.4375,0,0.875,-2.125,-37.25,1.10247409343719,-18.535327911377,0.648030400276184,1.26142084598541,-36.8936347961426,-18.4241237640381
17268,1,0,0,19.6875,0.3125,0.4375,1.5,-2.25,-16.875,-46.6875,0.5,0.125,0.875,-2.125,-36.375,1.08720684051514,-16.1994495391846,0.388488411903381,1.30924654006958,-37.0810546875,-18.4073390960693
17289,1,0,0,17.25,0.9375,1,1.5,-2.25,-17.25,-49.3125,0.625,0,0.8125,-2.125,-35.4375,-0.0578312873840332,-13.5887622833252,-0.222198665142059,1.39089167118073,-37.2463188171387,-18.4096012115479
17309,1,0,0,15,0.0625,0.125,1.5,-2.25,-17.5625,-51.75,0.375,-0.125,0.8125,-2.125,-34.4375,0.491786956787109,-10.8254041671753,0.449557065963745,1.30255901813507,-37.3599853515625,-18.4072437286377
17331,1,0,0,12.3125,0.4375,0.5,1.5,-2.25,-17.8125,-52.3125,0.4375,0.1875,0.8125,-2.125,-33.4375,0.67499315738678,-7.8635721206665,0.770167708396912,1.33396506309509,-37.5188751220703,-18.3975582122803
17352,1,0,0,9.5625,0.4375,0.5625,1.5,-2.25,-18.0625,-54.625,0.5,0.125,0.75,-2.1875,-32.375,0.568122863769531,-5.0849461555481,0.327419638633728,1.28373563289642,-37.5003433227539,-18.3919143676758
17373,1,0,0,6.75,0,0.3125,1.5,-2.25,-18.125,-56.1875,0.4375,0.1875,0.75,-2.1875,-31.3125,-0.134167194366455,-2.12311387062073,0.144213557243347,1.30436456203461,-37.5325927734375,-18.3906173706055
17402,1,0,0,2.5,0.25,0.5,1.5,-2.25,-18.25,-59.5,0.6875,-0.1875,0.6875,-2.1875,-29.625,0.568122863769531,2.19749689102173,0.831236481666565,1.29398798942566,-37.4350509643555,-18.3751602172852
17423,1,0,0,-0.6875,0.1875,0.6875,1.4375,-2.25,-18.25,-60.5625,0.625,0.1875,0.6875,-2.1875,-28.4375,-0.515846490859985,5.47993946075439,0.113679230213165,1.31229782104492,-37.4097671508789,-18.3689918518066
17444,1,0,0,-5.25,-0.4375,0.25,1.4375,-2.25,-18.125,-63.3125,0.75,0.25,0.625,-2.1875,-27.25,0.690260291099548,8.99139022827148,0.586961627006531,1.16176283359528,-37.0628318786621,-18.3642463684082
17464,1,0,0,-7.3125,-0.8125,-0.1875,1.4375,-2.25,-18,-65.3125,0.625,0.1875,0.625,-2.1875,-25.9375,-0.118900060653687,11.9379549026489,0.0831448435783386,1.23665511608124,-36.9054069519043,-18.3632316589355
17485,1,0,0,-12.0625,-0.25,0.375,1.4375,-2.25,-17.8125,-66.6875,0.9375,-0.0625,0.5625,-2.25,-24.6875,-0.225770235061646,15.4188709259033,0.846503615379333,1.12538576126099,-36.4260101318359,-18.3602466583252
17507,1,0,0,-15.5,-0.25,0.25,1.4375,-2.25,-17.5,-68.125,0.75,-0.0625,0.5625,-2.25,-23.375,-0.546380996704102,18.823450088501,-0.100061237812042,1.20504939556122,-36.1133842468262,-18.3618221282959
17528,1,0,0,-18.4375,-0.375,-0.1875,1.4375,-2.25,-17.125,-68,0.8125,0.1875,0.5,-2.25,-21.375,-0.76012134552002,22.4112377166748,0.0373433232307434,1.0937374830246,-35.6356811523438,-18.3568553924561
17548,1,0,0,-22.1875,-0.8125,0.0625,1.4375,-2.1875,-16.75,-70.9375,0.625,-0.1875,0.5,-2.25,-20,-0.775388479232788,25.8463516235352,-0.0237253904342651,1.17901337146759,-35.110034942627,-18.3452606201172
17568,1,0,0,-25.25,0.1875,0.4375,1.4375,-2.1875,-16.25,-71.375,0.8125,0,0.4375,-2.25,-18.625,-1.00439620018005,29.449405670166,0.0373433232307434,1.14440882205963,-34.5593452453613,-18.3441925048828
17589,1,0,0,-29,-0.75,0.0625,1.4375,-2.1875,-15.75,-73.75,0.5625,-0.125,0.4375,-2.25,-17.1875,-0.897526025772095,31.8463516235352,0.357954025268555,1.12916028499603,-33.9248085021973,-18.3360710144043
17609,1,0,0,-32.0625,-0.375,0.375,1.4375,-2.1875,-15.125,-73.5625,0.6875,0.125,0.375,-2.3125,-15.75,-0.989129066467285,36.7929153442383,0.983908176422119,1.12559580802917,-33.4780006408691,-18.3284091949463
17630,1,0,0,-35.5625,-0.6875,0,1.375,-2.1875,-14.4375,-76.125,0.75,-0.25,0.375,-2.3125,-14.3125,-1.14180088043213,39.4952087402344,0.464824199676514,1.08878529071808,-32.6224632263184,-18.319953918457
17652,1,0,0,-39.3125,-0.875,-0.125,1.375,-2.1875,-13.6875,-76.3125,0.625,0.0625,0.3125,-2.3125,-12.8125,-1.35554122924805,43.1593322753906,0.663297533988953,1.08862721920013,-31.9300556182861,-18.3130798339844
17673,1,0,0,-42.375,-0.75,0.125,1.375,-2.1875,-12.875,-77.125,0.5625,-0.125,0.3125,-2.3125,-11.3125,-1.23340392112732,45.785285949707,0.922839522361755,1.03153157234192,-30.9408931732178,-18.3150825500488
17693,1,0,0,-45.6875,-0.875,-0.3125,1.375,-2.125,-12,-76.75,0.8125,0.0625,0.25,-2.3125,-9.875,-1.67615175247192,48.4570388793945,0.00680899620056152,1.02373671531677,-30.1408786773682,-18.3125267028809
17714,1,0,0,-48.1875,-0.875,0,1.3125,-2.125,-10.625,-76.0625,0.6875,-0.125,0.25,-2.3125,-8.375,-2.08836555480957,52.0448226928711,-0.298534542322159,1.01881003379822,-29.10085105896,-18.3095359802246
17734,1,0,0,-51.6875,-0.75,-0.1875,1.3125,-2.125,-10.125,-76.6875,0.8125,-0.0625,0.1875,-2.375,-6.875,-2.07309865951538,54.5944442749023,0.220549404621124,1.02477514743805,-28.1273136138916,-18.3033599853516
17756,1,0,0,-54.5625,-0.875,0.1875,1.3125,-2.0625,-8.5625,-75.8125,0.8125,0.125,0.1875,-2.375,-5.4375,-2.10363292694092,57.8463516235352,-0.344336062669754,1.07140207290649,-26.9932041168213,-18.2948741912842
17778,1,0,0,-58.9375,-1,-0.4375,1.25,-2.0625,-7.4375,-75.3125,0.75,0.125,0.125,-2.375,-3.25,-2.36317491531372,59.5410079956055,-0.161129951477051,1.03668749332428,-25.6638717651367,-18.2973041534424
17809,0,0,0,-61.6875,-1.375,-0.6875,1.25,-2,-5.625,-72.3125,0.6875,0,0.0625,-2.375,-1.125,-1.90515947341919,62.7318496704102,0.128946363925934,0.998623073101044,-23.70143699646,-18.2933158874512
17831,0,0,0,-64.5,-1,-0.4375,1.25,-2,-4.375,-69.8125,0.625,0,0.0625,-2.4375,0.1875,-1.90515947341919,64.9608535766602,-0.283267349004745,0.85717898607254,-22.4384670257568,-18.3053646087646
17851,0,0,0,-65.4375,-1.8125,-0.6875,1.25,-2,-3.125,-66.6875,0.625,-0.0625,0,-2.4375,1.5,-1.76775503158569,64.6555099487305,0.342686891555786,0.942850947380066,-20.8984222412109,-18.3005638122559
17873,0,0,0,-66.9375,-0.75,-0.3125,1.1875,-1.9375,-1.875,-62.6875,0.625,0,0,-2.4375,2.75,-1.99676275253296,65.5868148803711,-0.649679601192474,0.832435429096222,-19.4231548309326,-18.3105373382568
17894,1,0,0,-66.5625,-1.625,-0.6875,1.1875,-1.9375,-0.5625,-58.375,0.625,-0.1875,359.9375,-2.4375,3.875,-1.81355667114258,64.014289855957,0.0220761299133301,0.803846895694733,-17.7601203918457,-18.3131484985352
17914,1,0,0,-66.4375,-1.3125,-0.75,1.1875,-1.875,0.6875,-53.8125,0.5,-0.125,359.9375,-2.4375,4.9375,-1.72195339202881,64.4723052978516,0.556427240371704,0.577274918556213,-16.6095314025879,-18.3185844421387
17935,1,0,0,-66,-1.25,-0.4375,1.1875,-1.875,1.9375,-48.3125,0.25,0.0625,359.9375,-2.4375,5.875,-2.30210590362549,62.4875717163086,-0.298534542322159,0.605962157249451,-15.0202388763428,-18.3271903991699
17956,1,0,0,-65.1875,-1.6875,-1,1.1875,-1.8125,3.8125,-43.75,0.5625,-0.1875,359.875,-2.4375,6.75,-1.41660976409912,62.869255065918,0.709099054336548,0.330808639526367,-13.905460357666,-18.3342761993408
17977,1,0,0,-64.375,-1.5,-0.8125,1.1875,-1.8125,4.4375,-37.9375,0.125,0,359.875,-2.4375,7.5625,-2.43951082229614,60.7471160888672,-0.497007817029953,0.602660775184631,-12.1446361541748,-18.3374309539795
17997,1,0,0,-64,-1.125,-0.9375,1.125,-1.75,6.3125,-33.4375,0.5625,-0.25,359.875,-2.4375,8.1875,-2.53111362457275,59.8463516235352,-0.573343694210052,0.446950376033783,-10.9149866104126,-18.3594722747803
18017,1,0,0,-61.5625,-2.25,-1.3125,1.125,-1.75,7.5,-26.4375,-0.1875,0.125,359.875,-2.4375,9,-1.09599924087524,56.1211624145508,0.266350984573364,0.37041237950325,-9.41314888000488,-18.3537483215332
18038,1,0,0,-57.5625,-1.0625,-0.25,1.125,-1.75,8.625,-21.5625,0.375,-0.125,359.875,-2.4375,9.4375,-2.59218263626099,54.3959732055664,-1.2298321723938,0.501806855201721,-8.2485466003418,-18.363712310791
18059,1,0,0,-55.8125,-1.8125,-1.6875,1.125,-1.6875,9.75,-14.6875,-0.125,0,359.875,-2.4375,9.625,-1.64561748504639,50.9761199951172,-0.420671939849854,0.303084194660187,-6.94091796875,-18.3750495910645
18081,1,0,0,-52.5,-1.1875,-0.625,1.125,-1.6875,10.75,-6.5625,-0.125,-0.0625,359.8125,-2.5,10.125,-1.35554122924805,48.5486450195312,-0.100061237812042,0.24321611225605,-5.94250249862671,-18.3754863739014
18103,1,0,0,-50.1875,-0.8125,-0.6875,1.125,-1.625,12.0625,-1.5625,0,0.125,359.8125,-2.5,10.25,-1.889892578125,45.4341354370117,-1.42830550670624,0.420742452144623,-5.03446483612061,-18.3880825042725
18125,1,0,0,-47.3125,-1.25,-1.5,1.125,-1.625,13.1875,2.5,0.3125,-0.5,359.8125,-2.5625,10.3125,-2.66851854324341,43.8768844604492,-0.970290303230286,0.405142515897751,-3.93426179885864,-18.397819519043
18147,1,0,0,-45.4375,-1.8125,-0.75,1.125,-1.625,14.0625,8.0625,-0.4375,-0.5,359.875,-2.5625,10.25,-1.27920532226562,41.1593322753906,-0.0847941040992737,0.146394014358521,-3.25941133499146,-18.416316986084
18167,1,0,0,-43.25,-1.5,-1.125,1.125,-1.5625,15.3125,12.125,-0.1875,-0.25,359.875,-2.5625,10,-0.989129066467285,39.098258972168,-0.176397144794464,0.0758456438779831,-2.5597939491272,-18.4162406921387
18189,1,0,0,-41.4375,-0.3125,-0.5,1.125,-1.5625,16.125,16.5625,-0.25,-0.0625,359.875,-2.5625,9.6875,-1.90515947341919,35.8616180419922,-0.405404776334763,0.193195223808289,-1.99209308624268,-18.4311904907227
